basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64,gender
4230500_okand,2003,0.05814,male
4230500_okand,2004,0.047619999999999996,male
4230500_okand,2005,0.04938,male
4230500_okand,2006,0.048780000000000004,male
4230500_okand,2007,0.05952,male
4230500_okand,2008,0.07955,male
4230500_okand,2009,0.0989,male
4240000_frosunda_forsamling,2000,0.11043,male
4240000_frosunda_forsamling,2001,0.1118,male
4240000_frosunda_forsamling,2002,0.11688,male
4240000_frosunda_forsamling,2003,0.11043,male
4240000_frosunda_forsamling,2004,0.12195,male
4240000_frosunda_forsamling,2005,0.13855,male
4240000_frosunda_forsamling,2006,0.13333,male
4240000_frosunda_forsamling,2007,0.12707000000000002,male
4240000_frosunda_forsamling,2008,0.11364,male
4240000_frosunda_forsamling,2009,0.11413,male
4240000_frosunda_forsamling,2010,0.11957000000000001,male
4240000_frosunda_forsamling,2011,0.1027,male
4240000_frosunda_forsamling,2012,0.11579,male
4240000_frosunda_forsamling,2013,0.1066,male
4240000_frosunda_forsamling,2014,0.11615999999999999,male
4250100_karsta,2000,0.12280999999999999,male
4250100_karsta,2001,0.13913,male
4250100_karsta,2002,0.12844,male
4250100_karsta,2003,0.11712,male
4250100_karsta,2004,0.12844,male
4250100_karsta,2005,0.13462000000000002,male
4250100_karsta,2006,0.13462000000000002,male
4250100_karsta,2007,0.11765,male
4250100_karsta,2008,0.1215,male
4250100_karsta,2009,0.11712,male
4250100_karsta,2010,0.11667000000000001,male
4250100_karsta,2011,0.12879000000000002,male
4250100_karsta,2012,0.14388,male
4250100_karsta,2013,0.17969000000000002,male
4250100_karsta,2014,0.20492,male
4250200_ekskogen,2000,0.1,male
4250200_ekskogen,2001,0.125,male
4250200_ekskogen,2002,0.10714000000000001,male
4250200_ekskogen,2003,0.09615,male
4250200_ekskogen,2004,0.1,male
4250200_ekskogen,2005,0.14,male
4250200_ekskogen,2006,0.14286,male
4250200_ekskogen,2007,0.17307999999999998,male
4250200_ekskogen,2008,0.20833000000000002,male
4250200_ekskogen,2009,0.21739,male
4250200_ekskogen,2010,0.21569000000000002,male
4250200_ekskogen,2011,0.21569000000000002,male
4250200_ekskogen,2012,0.20407999999999998,male
4250200_ekskogen,2013,0.17307999999999998,male
4250200_ekskogen,2014,0.1875,male
4250500_karsta_glesbygd,2000,0.07345,male
4250500_karsta_glesbygd,2001,0.06348999999999999,male
4250500_karsta_glesbygd,2002,0.057589999999999995,male
4250500_karsta_glesbygd,2003,0.047369999999999995,male
4250500_karsta_glesbygd,2004,0.06217999999999999,male
4250500_karsta_glesbygd,2005,0.08247,male
4250500_karsta_glesbygd,2006,0.07805,male
4250500_karsta_glesbygd,2007,0.09813,male
4250500_karsta_glesbygd,2008,0.10046000000000001,male
4250500_karsta_glesbygd,2009,0.0787,male
4250500_karsta_glesbygd,2010,0.0905,male
4250500_karsta_glesbygd,2011,0.09565,male
4250500_karsta_glesbygd,2012,0.09417,male
4250500_karsta_glesbygd,2013,0.11404,male
4250500_karsta_glesbygd,2014,0.12930999999999998,male
4260500_vada_glesbygd,2000,0.1,male
4260500_vada_glesbygd,2001,0.13793,male
4260500_vada_glesbygd,2002,0.14035,male
4260500_vada_glesbygd,2003,0.11110999999999999,male
4260500_vada_glesbygd,2004,0.10937999999999999,male
4260500_vada_glesbygd,2005,0.15625,male
4260500_vada_glesbygd,2006,0.16176,male
4260500_vada_glesbygd,2007,0.16923,male
4260500_vada_glesbygd,2008,0.15,male
4260500_vada_glesbygd,2009,0.16071,male
4260500_vada_glesbygd,2010,0.18333,male
4260500_vada_glesbygd,2011,0.16393,male
4260500_vada_glesbygd,2012,0.13635999999999998,male
4260500_vada_glesbygd,2013,0.16418,male
4260500_vada_glesbygd,2014,0.15942,male
4270100_karby,2000,0.06736,male
4270100_karby,2001,0.08466,male
4270100_karby,2002,0.10053,male
4270100_karby,2003,0.10325999999999999,male
4270100_karby,2004,0.10857,male
4270100_karby,2005,0.10169,male
4270100_karby,2006,0.11732000000000001,male
4270100_karby,2007,0.13918,male
4270100_karby,2008,0.14211,male
4270100_karby,2009,0.14894000000000002,male
4270100_karby,2010,0.1466,male
4270100_karby,2011,0.14515999999999998,male
4270100_karby,2012,0.15425999999999998,male
4270100_karby,2013,0.13472,male
4270100_karby,2014,0.14508,male
4270200_brottby,2000,0.1,male
4270200_brottby,2001,0.11538,male
4270200_brottby,2002,0.13725,male
4270200_brottby,2003,0.13725,male
4270200_brottby,2004,0.14,male
4270200_brottby,2005,0.1875,male
4270200_brottby,2006,0.22916999999999998,male
4270200_brottby,2007,0.22449000000000002,male
4270200_brottby,2008,0.22221999999999997,male
4270200_brottby,2009,0.26829000000000003,male
4270200_brottby,2010,0.27026999999999995,male
4270200_brottby,2011,0.275,male
4270200_brottby,2012,0.30233000000000004,male
4270200_brottby,2013,0.34091,male
4270200_brottby,2014,0.35896999999999996,male
4270501_ovr_osseby_garns_glesbygd,2000,0.15686,male
4270501_ovr_osseby_garns_glesbygd,2001,0.15142,male
4270501_ovr_osseby_garns_glesbygd,2002,0.15198,male
4270501_ovr_osseby_garns_glesbygd,2003,0.1517,male
4270501_ovr_osseby_garns_glesbygd,2004,0.16517,male
4270501_ovr_osseby_garns_glesbygd,2005,0.15339,male
4270501_ovr_osseby_garns_glesbygd,2006,0.16082,male
4270501_ovr_osseby_garns_glesbygd,2007,0.18398,male
4270501_ovr_osseby_garns_glesbygd,2008,0.18550999999999998,male
4270501_ovr_osseby_garns_glesbygd,2009,0.17403,male
4270501_ovr_osseby_garns_glesbygd,2010,0.16894,male
4270501_ovr_osseby_garns_glesbygd,2011,0.16286,male
4270501_ovr_osseby_garns_glesbygd,2012,0.16185,male
4270501_ovr_osseby_garns_glesbygd,2013,0.16667,male
4270501_ovr_osseby_garns_glesbygd,2014,0.16576,male
4270502_algeby_garns_ekskogen,2000,0.0,male
4270502_algeby_garns_ekskogen,2001,0.03125,male
4270502_algeby_garns_ekskogen,2002,0.0303,male
4270502_algeby_garns_ekskogen,2003,0.02913,male
4270502_algeby_garns_ekskogen,2004,0.0381,male
4270502_algeby_garns_ekskogen,2005,0.04717,male
4270502_algeby_garns_ekskogen,2006,0.037380000000000004,male
4270502_algeby_garns_ekskogen,2007,0.04545,male
4270502_algeby_garns_ekskogen,2008,0.036039999999999996,male
4270502_algeby_garns_ekskogen,2009,0.026789999999999998,male
4270502_algeby_garns_ekskogen,2010,0.0283,male
4270502_algeby_garns_ekskogen,2011,0.028569999999999998,male
4270502_algeby_garns_ekskogen,2012,0.0283,male
4270502_algeby_garns_ekskogen,2013,0.0283,male
4270502_algeby_garns_ekskogen,2014,0.02479,male
4280000_angarns_forsamling,2000,0.09615,male
4280000_angarns_forsamling,2001,0.10909,male
4280000_angarns_forsamling,2002,0.12174000000000001,male
4280000_angarns_forsamling,2003,0.11504,male
4280000_angarns_forsamling,2004,0.10185,male
4280000_angarns_forsamling,2005,0.10714000000000001,male
4280000_angarns_forsamling,2006,0.09009,male
4280000_angarns_forsamling,2007,0.11110999999999999,male
4280000_angarns_forsamling,2008,0.11304000000000002,male
4280000_angarns_forsamling,2009,0.09565,male
4280000_angarns_forsamling,2010,0.10525999999999999,male
4280000_angarns_forsamling,2011,0.13043,male
4280000_angarns_forsamling,2012,0.11927,male
4280000_angarns_forsamling,2013,0.10435,male
4280000_angarns_forsamling,2014,0.12389000000000001,male
4440110_ljustero,2000,0.10638,male
4440110_ljustero,2001,0.11547,male
4440110_ljustero,2002,0.11556,male
4440110_ljustero,2003,0.12308,male
4440110_ljustero,2004,0.11479,male
4440110_ljustero,2005,0.12390999999999999,male
4440110_ljustero,2006,0.11632999999999999,male
4440110_ljustero,2007,0.11724000000000001,male
4440110_ljustero,2008,0.10790999999999999,male
4440110_ljustero,2009,0.10926,male
4440110_ljustero,2010,0.10319,male
4440110_ljustero,2011,0.10127,male
4440110_ljustero,2012,0.09769,male
4440110_ljustero,2013,0.09974,male
4440110_ljustero,2014,0.09763,male
4440120_ingmarso_m_fl_oar,2000,0.1129,male
4440120_ingmarso_m_fl_oar,2001,0.08333,male
4440120_ingmarso_m_fl_oar,2002,0.06348999999999999,male
4440120_ingmarso_m_fl_oar,2003,0.07246,male
4440120_ingmarso_m_fl_oar,2004,0.055560000000000005,male
4440120_ingmarso_m_fl_oar,2005,0.07246,male
4440120_ingmarso_m_fl_oar,2006,0.10525999999999999,male
4440120_ingmarso_m_fl_oar,2007,0.07042000000000001,male
4440120_ingmarso_m_fl_oar,2008,0.06944,male
4440120_ingmarso_m_fl_oar,2009,0.07042000000000001,male
4440120_ingmarso_m_fl_oar,2010,0.06944,male
4440120_ingmarso_m_fl_oar,2011,0.09722,male
4440120_ingmarso_m_fl_oar,2012,0.125,male
4440120_ingmarso_m_fl_oar,2013,0.13559000000000002,male
4440120_ingmarso_m_fl_oar,2014,0.13793,male
4440200_roslags_kulla_fd_forsaml,2000,0.048780000000000004,male
4440200_roslags_kulla_fd_forsaml,2001,0.04242,male
4440200_roslags_kulla_fd_forsaml,2002,0.03614,male
4440200_roslags_kulla_fd_forsaml,2003,0.05325,male
4440200_roslags_kulla_fd_forsaml,2004,0.05952,male
4440200_roslags_kulla_fd_forsaml,2005,0.07186000000000001,male
4440200_roslags_kulla_fd_forsaml,2006,0.0625,male
4440200_roslags_kulla_fd_forsaml,2007,0.0559,male
4440200_roslags_kulla_fd_forsaml,2008,0.07332999999999999,male
4440200_roslags_kulla_fd_forsaml,2009,0.05442,male
4440200_roslags_kulla_fd_forsaml,2010,0.04225,male
4440200_roslags_kulla_fd_forsaml,2011,0.05405,male
4440200_roslags_kulla_fd_forsaml,2012,0.06081,male
4440200_roslags_kulla_fd_forsaml,2013,0.06849,male
4440200_roslags_kulla_fd_forsaml,2014,0.07097,male
4450110_ekbacken,2000,0.16901,male
4450110_ekbacken,2001,0.17536,male
4450110_ekbacken,2002,0.20706999999999998,male
4450110_ekbacken,2003,0.21,male
4450110_ekbacken,2004,0.21827,male
4450110_ekbacken,2005,0.20792,male
4450110_ekbacken,2006,0.23,male
4450110_ekbacken,2007,0.21463000000000002,male
4450110_ekbacken,2008,0.21244000000000002,male
4450110_ekbacken,2009,0.21134,male
4450110_ekbacken,2010,0.21026,male
4450110_ekbacken,2011,0.21134,male
4450110_ekbacken,2012,0.22105,male
4450110_ekbacken,2013,0.24286,male
4450110_ekbacken,2014,0.22018000000000001,male
4450120_runo_gard,2000,0.09897,male
4450120_runo_gard,2001,0.09937,male
4450120_runo_gard,2002,0.09208,male
4450120_runo_gard,2003,0.09422,male
4450120_runo_gard,2004,0.08817,male
4450120_runo_gard,2005,0.09761,male
4450120_runo_gard,2006,0.10290999999999999,male
4450120_runo_gard,2007,0.11012999999999999,male
4450120_runo_gard,2008,0.09577000000000001,male
4450120_runo_gard,2009,0.0991,male
4450120_runo_gard,2010,0.0991,male
4450120_runo_gard,2011,0.11009000000000001,male
4450120_runo_gard,2012,0.11422,male
4450120_runo_gard,2013,0.11845,male
4450120_runo_gard,2014,0.13302999999999998,male
4450130_akersberga,2000,0.09944,male
4450130_akersberga,2001,0.11419000000000001,male
4450130_akersberga,2002,0.11755,male
4450130_akersberga,2003,0.11653,male
4450130_akersberga,2004,0.11812,male
4450130_akersberga,2005,0.1165,male
4450130_akersberga,2006,0.11895,male
4450130_akersberga,2007,0.11905,male
4450130_akersberga,2008,0.11654,male
4450130_akersberga,2009,0.10837000000000001,male
4450130_akersberga,2010,0.10878,male
4450130_akersberga,2011,0.10897000000000001,male
4450130_akersberga,2012,0.11332,male
4450130_akersberga,2013,0.11845,male
4450130_akersberga,2014,0.12307,male
4450140_kullen,2000,0.23913,male
4450140_kullen,2001,0.23158,male
4450140_kullen,2002,0.18478,male
4450140_kullen,2003,0.19388,male
4450140_kullen,2004,0.20407999999999998,male
4450140_kullen,2005,0.27,male
4450140_kullen,2006,0.27451,male
4450140_kullen,2007,0.26214,male
4450140_kullen,2008,0.24241999999999997,male
4450140_kullen,2009,0.23469,male
4450140_kullen,2010,0.23158,male
4450140_kullen,2011,0.24138,male
4450140_kullen,2012,0.23596,male
4450140_kullen,2013,0.21739,male
4450140_kullen,2014,0.23656,male
4450150_ostra_sora,2000,0.1861,male
4450150_ostra_sora,2001,0.17323,male
4450150_ostra_sora,2002,0.1875,male
4450150_ostra_sora,2003,0.1875,male
4450150_ostra_sora,2004,0.20312,male
4450150_ostra_sora,2005,0.22252,male
4450150_ostra_sora,2006,0.22074000000000002,male
4450150_ostra_sora,2007,0.22651999999999997,male
4450150_ostra_sora,2008,0.22535,male
4450150_ostra_sora,2009,0.23362,male
4450150_ostra_sora,2010,0.23729,male
4450150_ostra_sora,2011,0.23351999999999998,male
4450150_ostra_sora,2012,0.23181,male
4450150_ostra_sora,2013,0.23684000000000002,male
4450150_ostra_sora,2014,0.23515,male
4450160_vastra_sora,2000,0.14815,male
4450160_vastra_sora,2001,0.15745,male
4450160_vastra_sora,2002,0.16372,male
4450160_vastra_sora,2003,0.16157,male
4450160_vastra_sora,2004,0.16901,male
4450160_vastra_sora,2005,0.17476,male
4450160_vastra_sora,2006,0.19024000000000002,male
4450160_vastra_sora,2007,0.17259000000000002,male
4450160_vastra_sora,2008,0.19118,male
4450160_vastra_sora,2009,0.21675,male
4450160_vastra_sora,2010,0.19704000000000002,male
4450160_vastra_sora,2011,0.19289,male
4450160_vastra_sora,2012,0.18447,male
4450160_vastra_sora,2013,0.19797,male
4450160_vastra_sora,2014,0.1809,male
4450170_neptunus,2000,0.09877000000000001,male
4450170_neptunus,2001,0.11688,male
4450170_neptunus,2002,0.10525999999999999,male
4450170_neptunus,2003,0.07143,male
4450170_neptunus,2004,0.08571000000000001,male
4450170_neptunus,2005,0.14085,male
4450170_neptunus,2006,0.16923,male
4450170_neptunus,2007,0.1831,male
4450170_neptunus,2008,0.14286,male
4450170_neptunus,2009,0.16216,male
4450170_neptunus,2010,0.13333,male
4450170_neptunus,2011,0.09836,male
4450170_neptunus,2012,0.10714000000000001,male
4450170_neptunus,2013,0.11320999999999999,male
4450170_neptunus,2014,0.09677000000000001,male
4450180_kungsangen,2000,0.22444,male
4450180_kungsangen,2001,0.24566,male
4450180_kungsangen,2002,0.27525,male
4450180_kungsangen,2003,0.27876999999999996,male
4450180_kungsangen,2004,0.289,male
4450180_kungsangen,2005,0.30155,male
4450180_kungsangen,2006,0.31472,male
4450180_kungsangen,2007,0.3162,male
4450180_kungsangen,2008,0.29894,male
4450180_kungsangen,2009,0.29301,male
4450180_kungsangen,2010,0.30028,male
4450180_kungsangen,2011,0.30812,male
4450180_kungsangen,2012,0.31233,male
4450180_kungsangen,2013,0.32258000000000003,male
4450180_kungsangen,2014,0.31283,male
4450190_tunagard_osterskar,2000,0.31329,male
4450190_tunagard_osterskar,2001,0.31975,male
4450190_tunagard_osterskar,2002,0.32126,male
4450190_tunagard_osterskar,2003,0.33066,male
4450190_tunagard_osterskar,2004,0.3479,male
4450190_tunagard_osterskar,2005,0.37248000000000003,male
4450190_tunagard_osterskar,2006,0.37997,male
4450190_tunagard_osterskar,2007,0.38624,male
4450190_tunagard_osterskar,2008,0.39518000000000003,male
4450190_tunagard_osterskar,2009,0.40367,male
4450190_tunagard_osterskar,2010,0.40323000000000003,male
4450190_tunagard_osterskar,2011,0.39643,male
4450190_tunagard_osterskar,2012,0.40176999999999996,male
4450190_tunagard_osterskar,2013,0.40035,male
4450190_tunagard_osterskar,2014,0.40741,male
4450210_akerstorp,2000,0.13938,male
4450210_akerstorp,2001,0.15232,male
4450210_akerstorp,2002,0.15955,male
4450210_akerstorp,2003,0.15455,male
4450210_akerstorp,2004,0.16092,male
4450210_akerstorp,2005,0.17169,male
4450210_akerstorp,2006,0.17937,male
4450210_akerstorp,2007,0.17063,male
4450210_akerstorp,2008,0.16164,male
4450210_akerstorp,2009,0.16630999999999999,male
4450210_akerstorp,2010,0.171,male
4450210_akerstorp,2011,0.16985,male
4450210_akerstorp,2012,0.16773,male
4450210_akerstorp,2013,0.16985,male
4450210_akerstorp,2014,0.18487,male
4450220_smedby,2000,0.13265,male
4450220_smedby,2001,0.12370999999999999,male
4450220_smedby,2002,0.1259,male
4450220_smedby,2003,0.11388,male
4450220_smedby,2004,0.12057000000000001,male
4450220_smedby,2005,0.1259,male
4450220_smedby,2006,0.12546,male
4450220_smedby,2007,0.13027,male
4450220_smedby,2008,0.13287000000000002,male
4450220_smedby,2009,0.15411,male
4450220_smedby,2010,0.17708,male
4450220_smedby,2011,0.18245999999999998,male
4450220_smedby,2012,0.18571,male
4450220_smedby,2013,0.2,male
4450220_smedby,2014,0.19333,male
4450230_hacksta,2000,0.21264,male
4450230_hacksta,2001,0.22221999999999997,male
4450230_hacksta,2002,0.2253,male
4450230_hacksta,2003,0.22671999999999998,male
4450230_hacksta,2004,0.21116,male
4450230_hacksta,2005,0.20325,male
4450230_hacksta,2006,0.21311,male
4450230_hacksta,2007,0.19592,male
4450230_hacksta,2008,0.18327000000000002,male
4450230_hacksta,2009,0.18775999999999998,male
4450230_hacksta,2010,0.2008,male
4450230_hacksta,2011,0.22175999999999998,male
4450230_hacksta,2012,0.20168,male
4450230_hacksta,2013,0.20084000000000002,male
4450230_hacksta,2014,0.20524,male
4450240_skansta,2000,0.19675,male
4450240_skansta,2001,0.18068,male
4450240_skansta,2002,0.17431,male
4450240_skansta,2003,0.16788,male
4450240_skansta,2004,0.17326,male
4450240_skansta,2005,0.16765,male
4450240_skansta,2006,0.15705999999999998,male
4450240_skansta,2007,0.15705999999999998,male
4450240_skansta,2008,0.16867000000000001,male
4450240_skansta,2009,0.17063,male
4450240_skansta,2010,0.17611,male
4450240_skansta,2011,0.16463,male
4450240_skansta,2012,0.15918,male
4450240_skansta,2013,0.15746,male
4450240_skansta,2014,0.16563,male
4450250_singo,2000,0.03704,male
4450250_singo,2001,0.02174,male
4450250_singo,2002,0.02222,male
4450250_singo,2003,0.035460000000000005,male
4450250_singo,2004,0.04138,male
4450250_singo,2005,0.05297999999999999,male
4450250_singo,2006,0.052289999999999996,male
4450250_singo,2007,0.055560000000000005,male
4450250_singo,2008,0.061220000000000004,male
4450250_singo,2009,0.0604,male
4450250_singo,2010,0.08609,male
4450250_singo,2011,0.08609,male
4450250_singo,2012,0.09523999999999999,male
4450250_singo,2013,0.10811,male
4450250_singo,2014,0.11333,male
4450260_asatra,2000,0.09659,male
4450260_asatra,2001,0.10298,male
4450260_asatra,2002,0.09867000000000001,male
4450260_asatra,2003,0.09686,male
4450260_asatra,2004,0.10486,male
4450260_asatra,2005,0.11679,male
4450260_asatra,2006,0.11663,male
4450260_asatra,2007,0.11057,male
4450260_asatra,2008,0.10922,male
4450260_asatra,2009,0.11325,male
4450260_asatra,2010,0.10945,male
4450260_asatra,2011,0.10722999999999999,male
4450260_asatra,2012,0.10579000000000001,male
4450260_asatra,2013,0.10830999999999999,male
4450260_asatra,2014,0.10244,male
4450310_margretelund,2000,0.22018000000000001,male
4450310_margretelund,2001,0.22660999999999998,male
4450310_margretelund,2002,0.22814,male
4450310_margretelund,2003,0.23175,male
4450310_margretelund,2004,0.24194000000000002,male
4450310_margretelund,2005,0.25569000000000003,male
4450310_margretelund,2006,0.27145,male
4450310_margretelund,2007,0.28371,male
4450310_margretelund,2008,0.2773,male
4450310_margretelund,2009,0.26876,male
4450310_margretelund,2010,0.26632,male
4450310_margretelund,2011,0.28865999999999997,male
4450310_margretelund,2012,0.29181,male
4450310_margretelund,2013,0.29668,male
4450310_margretelund,2014,0.3069,male
4450320_trasatra,2000,0.1637,male
4450320_trasatra,2001,0.1624,male
4450320_trasatra,2002,0.15732000000000002,male
4450320_trasatra,2003,0.16126,male
4450320_trasatra,2004,0.16667,male
4450320_trasatra,2005,0.16178,male
4450320_trasatra,2006,0.15583,male
4450320_trasatra,2007,0.15692,male
4450320_trasatra,2008,0.15505,male
4450320_trasatra,2009,0.15747,male
4450320_trasatra,2010,0.15297,male
4450320_trasatra,2011,0.1585,male
4450320_trasatra,2012,0.16614,male
4450320_trasatra,2013,0.1734,male
4450320_trasatra,2014,0.16865,male
4450330_flaxenvik,2000,0.09748,male
4450330_flaxenvik,2001,0.08788,male
4450330_flaxenvik,2002,0.09523999999999999,male
4450330_flaxenvik,2003,0.10249000000000001,male
4450330_flaxenvik,2004,0.09626,male
4450330_flaxenvik,2005,0.09548,male
4450330_flaxenvik,2006,0.09716,male
