basomrade,year,cumulative_immigration_surplus,gender
1210151_stureplan_o,2010,-48,both
1210151_stureplan_o,2011,-50,both
1210151_stureplan_o,2012,-41,both
1210151_stureplan_o,2013,-54,both
1210151_stureplan_o,2014,-48,both
1210161_humlegarden_o,2000,6,both
1210161_humlegarden_o,2001,-3,both
1210161_humlegarden_o,2002,2,both
1210161_humlegarden_o,2003,-17,both
1210161_humlegarden_o,2004,2,both
1210161_humlegarden_o,2005,8,both
1210161_humlegarden_o,2006,-5,both
1210161_humlegarden_o,2007,-6,both
1210161_humlegarden_o,2008,-20,both
1210161_humlegarden_o,2009,-11,both
1210161_humlegarden_o,2010,-21,both
1210161_humlegarden_o,2011,-45,both
1210161_humlegarden_o,2012,-57,both
1210161_humlegarden_o,2013,-20,both
1210161_humlegarden_o,2014,-37,both
1210171_stureparken_o,2000,7,both
1210171_stureparken_o,2001,-11,both
1210171_stureparken_o,2002,-4,both
1210171_stureparken_o,2003,-10,both
1210171_stureparken_o,2004,-1,both
1210171_stureparken_o,2005,4,both
1210171_stureparken_o,2006,6,both
1210171_stureparken_o,2007,16,both
1210171_stureparken_o,2008,26,both
1210171_stureparken_o,2009,54,both
1210171_stureparken_o,2010,110,both
1210171_stureparken_o,2011,106,both
1210171_stureparken_o,2012,138,both
1210171_stureparken_o,2013,143,both
1210171_stureparken_o,2014,158,both
1210172_stureparken_v,2000,12,both
1210172_stureparken_v,2001,26,both
1210172_stureparken_v,2002,17,both
1210172_stureparken_v,2003,-18,both
1210172_stureparken_v,2004,1,both
1210172_stureparken_v,2005,8,both
1210172_stureparken_v,2006,11,both
1210172_stureparken_v,2007,11,both
1210172_stureparken_v,2008,11,both
1210172_stureparken_v,2009,31,both
1210172_stureparken_v,2010,68,both
1210172_stureparken_v,2011,91,both
1210172_stureparken_v,2012,68,both
1210172_stureparken_v,2013,88,both
1210172_stureparken_v,2014,102,both
1210210_roslagstulls_sjukhus,2000,3,both
1210210_roslagstulls_sjukhus,2001,-20,both
1210210_roslagstulls_sjukhus,2002,-43,both
1210210_roslagstulls_sjukhus,2003,-86,both
1210210_roslagstulls_sjukhus,2004,-130,both
1210210_roslagstulls_sjukhus,2005,-99,both
1210210_roslagstulls_sjukhus,2006,5,both
1210210_roslagstulls_sjukhus,2007,81,both
1210210_roslagstulls_sjukhus,2008,109,both
1210210_roslagstulls_sjukhus,2009,122,both
1210210_roslagstulls_sjukhus,2010,168,both
1210210_roslagstulls_sjukhus,2011,192,both
1210210_roslagstulls_sjukhus,2012,185,both
1210210_roslagstulls_sjukhus,2013,183,both
1210210_roslagstulls_sjukhus,2014,275,both
1210220_ostra_station,2000,15,both
1210220_ostra_station,2001,-23,both
1210220_ostra_station,2002,-52,both
1210220_ostra_station,2003,-86,both
1210220_ostra_station,2004,-66,both
1210220_ostra_station,2005,-37,both
1210220_ostra_station,2006,-51,both
1210220_ostra_station,2007,-121,both
1210220_ostra_station,2008,-101,both
1210220_ostra_station,2009,-87,both
1210220_ostra_station,2010,-77,both
1210220_ostra_station,2011,-89,both
1210220_ostra_station,2012,-56,both
1210220_ostra_station,2013,26,both
1210220_ostra_station,2014,-9,both
1210320_ekhagen,2000,53,both
1210320_ekhagen,2001,18,both
1210320_ekhagen,2002,5,both
1210320_ekhagen,2003,-77,both
1210320_ekhagen,2004,-221,both
1210320_ekhagen,2005,-279,both
1210320_ekhagen,2006,-303,both
1210320_ekhagen,2007,-393,both
1210320_ekhagen,2008,-378,both
1210320_ekhagen,2009,-394,both
1210320_ekhagen,2010,-318,both
1210320_ekhagen,2011,-231,both
1210320_ekhagen,2012,-281,both
1210320_ekhagen,2013,-317,both
1210320_ekhagen,2014,-447,both
1210330_frescati,2000,-18,both
1210330_frescati,2001,-10,both
1210330_frescati,2002,-9,both
1210330_frescati,2003,-25,both
1210330_frescati,2004,-30,both
1210330_frescati,2005,-63,both
1210330_frescati,2006,-57,both
1210330_frescati,2007,-53,both
1210330_frescati,2008,-57,both
1210330_frescati,2009,-57,both
1210330_frescati,2010,-48,both
1210330_frescati,2011,-56,both
1210330_frescati,2012,-52,both
1210330_frescati,2013,-177,both
1210330_frescati,2014,-169,both
1210410_centrala_hjorthagen,2000,59,both
1210410_centrala_hjorthagen,2001,78,both
1210410_centrala_hjorthagen,2002,113,both
1210410_centrala_hjorthagen,2003,160,both
1210410_centrala_hjorthagen,2004,171,both
1210410_centrala_hjorthagen,2005,161,both
1210410_centrala_hjorthagen,2006,145,both
1210410_centrala_hjorthagen,2007,112,both
1210410_centrala_hjorthagen,2008,94,both
1210410_centrala_hjorthagen,2009,36,both
1210410_centrala_hjorthagen,2010,39,both
1210410_centrala_hjorthagen,2011,55,both
1210410_centrala_hjorthagen,2012,72,both
1210410_centrala_hjorthagen,2013,77,both
1210410_centrala_hjorthagen,2014,124,both
1220110_ostermalmshallen,2000,-5,both
1220110_ostermalmshallen,2001,-6,both
1220110_ostermalmshallen,2002,-24,both
1220110_ostermalmshallen,2003,-36,both
1220110_ostermalmshallen,2004,-37,both
1220110_ostermalmshallen,2005,-36,both
1220110_ostermalmshallen,2006,-65,both
1220110_ostermalmshallen,2007,-77,both
1220110_ostermalmshallen,2008,-68,both
1220110_ostermalmshallen,2009,-72,both
1220110_ostermalmshallen,2010,-114,both
1220110_ostermalmshallen,2011,-141,both
1220110_ostermalmshallen,2012,-134,both
1220110_ostermalmshallen,2013,-147,both
1220110_ostermalmshallen,2014,-103,both
1220120_dramatiska_teatern,2000,9,both
1220120_dramatiska_teatern,2001,11,both
1220120_dramatiska_teatern,2002,-1,both
1220120_dramatiska_teatern,2003,-25,both
1220120_dramatiska_teatern,2004,-30,both
1220120_dramatiska_teatern,2005,-32,both
1220120_dramatiska_teatern,2006,-19,both
1220120_dramatiska_teatern,2007,-28,both
1220120_dramatiska_teatern,2008,-40,both
1220120_dramatiska_teatern,2009,-23,both
1220120_dramatiska_teatern,2010,-46,both
1220120_dramatiska_teatern,2011,-43,both
1220120_dramatiska_teatern,2012,-19,both
1220120_dramatiska_teatern,2013,-5,both
1220120_dramatiska_teatern,2014,-20,both
1220130_ostermalmstorg,2000,-22,both
1220130_ostermalmstorg,2001,-22,both
1220130_ostermalmstorg,2002,-44,both
1220130_ostermalmstorg,2003,-26,both
1220130_ostermalmstorg,2004,-66,both
1220130_ostermalmstorg,2005,-17,both
1220130_ostermalmstorg,2006,-43,both
1220130_ostermalmstorg,2007,-104,both
1220130_ostermalmstorg,2008,-91,both
1220130_ostermalmstorg,2009,-67,both
1220130_ostermalmstorg,2010,-14,both
1220130_ostermalmstorg,2011,-52,both
1220130_ostermalmstorg,2012,-91,both
1220130_ostermalmstorg,2013,-56,both
1220130_ostermalmstorg,2014,-46,both
1220140_skvalberget,2000,19,both
1220140_skvalberget,2001,2,both
1220140_skvalberget,2002,-1,both
1220140_skvalberget,2003,5,both
1220140_skvalberget,2004,-27,both
1220140_skvalberget,2005,-24,both
1220140_skvalberget,2006,-38,both
1220140_skvalberget,2007,-35,both
1220140_skvalberget,2008,-23,both
1220140_skvalberget,2009,-31,both
1220140_skvalberget,2010,-16,both
1220140_skvalberget,2011,-35,both
1220140_skvalberget,2012,-41,both
1220140_skvalberget,2013,-56,both
1220140_skvalberget,2014,-62,both
1220150_tyskbagaromradet,2000,3,both
1220150_tyskbagaromradet,2001,22,both
1220150_tyskbagaromradet,2002,-16,both
1220150_tyskbagaromradet,2003,-12,both
1220150_tyskbagaromradet,2004,-33,both
1220150_tyskbagaromradet,2005,8,both
1220150_tyskbagaromradet,2006,-31,both
1220150_tyskbagaromradet,2007,2,both
1220150_tyskbagaromradet,2008,10,both
1220150_tyskbagaromradet,2009,-15,both
1220150_tyskbagaromradet,2010,-59,both
1220150_tyskbagaromradet,2011,-68,both
1220150_tyskbagaromradet,2012,-113,both
1220150_tyskbagaromradet,2013,-230,both
1220150_tyskbagaromradet,2014,-320,both
1220160_hedvig_eleonora_kyrka,2000,1,both
1220160_hedvig_eleonora_kyrka,2001,-13,both
1220160_hedvig_eleonora_kyrka,2002,-15,both
1220160_hedvig_eleonora_kyrka,2003,-24,both
1220160_hedvig_eleonora_kyrka,2004,-22,both
1220160_hedvig_eleonora_kyrka,2005,-48,both
1220160_hedvig_eleonora_kyrka,2006,-43,both
1220160_hedvig_eleonora_kyrka,2007,-80,both
1220160_hedvig_eleonora_kyrka,2008,-54,both
1220160_hedvig_eleonora_kyrka,2009,-43,both
1220160_hedvig_eleonora_kyrka,2010,-17,both
1220160_hedvig_eleonora_kyrka,2011,-29,both
1220160_hedvig_eleonora_kyrka,2012,-67,both
1220160_hedvig_eleonora_kyrka,2013,-56,both
1220160_hedvig_eleonora_kyrka,2014,-70,both
1220170_kronkvarnen,2000,-21,both
1220170_kronkvarnen,2001,-21,both
1220170_kronkvarnen,2002,-12,both
1220170_kronkvarnen,2003,-48,both
1220170_kronkvarnen,2004,-74,both
1220170_kronkvarnen,2005,-76,both
1220170_kronkvarnen,2006,-82,both
1220170_kronkvarnen,2007,-88,both
1220170_kronkvarnen,2008,-105,both
1220170_kronkvarnen,2009,-70,both
1220170_kronkvarnen,2010,-53,both
1220170_kronkvarnen,2011,-61,both
1220170_kronkvarnen,2012,-74,both
1220170_kronkvarnen,2013,-71,both
1220170_kronkvarnen,2014,-82,both
1230110_karlaplan,2000,-18,both
1230110_karlaplan,2001,-13,both
1230110_karlaplan,2002,-31,both
1230110_karlaplan,2003,-22,both
1230110_karlaplan,2004,-50,both
1230110_karlaplan,2005,-56,both
1230110_karlaplan,2006,-78,both
1230110_karlaplan,2007,-76,both
1230110_karlaplan,2008,-92,both
1230110_karlaplan,2009,-77,both
1230110_karlaplan,2010,-52,both
1230110_karlaplan,2011,-30,both
1230110_karlaplan,2012,-39,both
1230110_karlaplan,2013,-65,both
1230110_karlaplan,2014,-37,both
1230120_historiska_museet,2000,45,both
1230120_historiska_museet,2001,41,both
1230120_historiska_museet,2002,48,both
1230120_historiska_museet,2003,107,both
1230120_historiska_museet,2004,104,both
1230120_historiska_museet,2005,73,both
1230120_historiska_museet,2006,81,both
1230120_historiska_museet,2007,109,both
1230120_historiska_museet,2008,78,both
1230120_historiska_museet,2009,115,both
1230120_historiska_museet,2010,82,both
1230120_historiska_museet,2011,74,both
1230120_historiska_museet,2012,75,both
1230120_historiska_museet,2013,100,both
1230120_historiska_museet,2014,133,both
1230130_strandvagen,2000,48,both
1230130_strandvagen,2001,-4,both
1230130_strandvagen,2002,-45,both
1230130_strandvagen,2003,-63,both
1230130_strandvagen,2004,-75,both
1230130_strandvagen,2005,-129,both
1230130_strandvagen,2006,-201,both
1230130_strandvagen,2007,-253,both
1230130_strandvagen,2008,-264,both
1230130_strandvagen,2009,-244,both
1230130_strandvagen,2010,-361,both
1230130_strandvagen,2011,-409,both
1230130_strandvagen,2012,-531,both
1230130_strandvagen,2013,-515,both
1230130_strandvagen,2014,-579,both
1230140_oscarskyrkan,2000,21,both
1230140_oscarskyrkan,2001,-14,both
1230140_oscarskyrkan,2002,-43,both
1230140_oscarskyrkan,2003,-48,both
1230140_oscarskyrkan,2004,-64,both
1230140_oscarskyrkan,2005,-80,both
1230140_oscarskyrkan,2006,-62,both
1230140_oscarskyrkan,2007,-41,both
1230140_oscarskyrkan,2008,-8,both
1230140_oscarskyrkan,2009,-25,both
1230140_oscarskyrkan,2010,-5,both
1230140_oscarskyrkan,2011,-30,both
1230140_oscarskyrkan,2012,-37,both
1230140_oscarskyrkan,2013,-27,both
1230140_oscarskyrkan,2014,-52,both
1230161_gustav_adolfskyrkan_v,2000,-2,both
1230161_gustav_adolfskyrkan_v,2001,-4,both
1230161_gustav_adolfskyrkan_v,2002,-19,both
1230161_gustav_adolfskyrkan_v,2003,5,both
1230161_gustav_adolfskyrkan_v,2004,4,both
1230161_gustav_adolfskyrkan_v,2005,-15,both
1230161_gustav_adolfskyrkan_v,2006,-16,both
1230161_gustav_adolfskyrkan_v,2007,4,both
1230161_gustav_adolfskyrkan_v,2008,-27,both
1230161_gustav_adolfskyrkan_v,2009,20,both
1230161_gustav_adolfskyrkan_v,2010,9,both
1230161_gustav_adolfskyrkan_v,2011,46,both
1230161_gustav_adolfskyrkan_v,2012,72,both
1230161_gustav_adolfskyrkan_v,2013,106,both
1230161_gustav_adolfskyrkan_v,2014,144,both
1230162_gustav_adolfskyrkan_o,2000,21,both
1230162_gustav_adolfskyrkan_o,2001,25,both
1230162_gustav_adolfskyrkan_o,2002,24,both
1230162_gustav_adolfskyrkan_o,2003,37,both
1230162_gustav_adolfskyrkan_o,2004,69,both
1230162_gustav_adolfskyrkan_o,2005,103,both
1230162_gustav_adolfskyrkan_o,2006,105,both
1230162_gustav_adolfskyrkan_o,2007,133,both
1230162_gustav_adolfskyrkan_o,2008,165,both
1230162_gustav_adolfskyrkan_o,2009,211,both
1230162_gustav_adolfskyrkan_o,2010,223,both
1230162_gustav_adolfskyrkan_o,2011,265,both
1230162_gustav_adolfskyrkan_o,2012,296,both
1230162_gustav_adolfskyrkan_o,2013,341,both
1230162_gustav_adolfskyrkan_o,2014,242,both
1230210_djurgardsstaden,2000,3,both
1230210_djurgardsstaden,2001,21,both
1230210_djurgardsstaden,2002,42,both
1230210_djurgardsstaden,2003,55,both
1230210_djurgardsstaden,2004,60,both
1230210_djurgardsstaden,2005,70,both
1230210_djurgardsstaden,2006,66,both
1230210_djurgardsstaden,2007,56,both
1230210_djurgardsstaden,2008,67,both
1230210_djurgardsstaden,2009,61,both
1230210_djurgardsstaden,2010,67,both
1230210_djurgardsstaden,2011,76,both
1230210_djurgardsstaden,2012,79,both
1230210_djurgardsstaden,2013,86,both
1230210_djurgardsstaden,2014,72,both
1230220_sodra_djurgarden,2000,3,both
1230220_sodra_djurgarden,2001,8,both
1230220_sodra_djurgarden,2002,-5,both
1230220_sodra_djurgarden,2003,-5,both
1230220_sodra_djurgarden,2004,5,both
1230220_sodra_djurgarden,2005,1,both
1230220_sodra_djurgarden,2006,-24,both
1230220_sodra_djurgarden,2007,-12,both
1230220_sodra_djurgarden,2008,-36,both
1230220_sodra_djurgarden,2009,-30,both
1230220_sodra_djurgarden,2010,-33,both
1230220_sodra_djurgarden,2011,-27,both
1230220_sodra_djurgarden,2012,-25,both
1230220_sodra_djurgarden,2013,-36,both
1230220_sodra_djurgarden,2014,-40,both
1230300_hastgardet,2000,-19,both
1230300_hastgardet,2001,-36,both
1230300_hastgardet,2002,-80,both
1230300_hastgardet,2003,-152,both
1230300_hastgardet,2004,-185,both
1230300_hastgardet,2005,-166,both
1230300_hastgardet,2006,-173,both
1230300_hastgardet,2007,-59,both
1230300_hastgardet,2008,221,both
1230300_hastgardet,2009,254,both
1230300_hastgardet,2010,244,both
1230300_hastgardet,2011,241,both
1230300_hastgardet,2012,213,both
1230300_hastgardet,2013,200,both
1230300_hastgardet,2014,176,both
1230310_olaus_petri_kyrka,2000,12,both
1230310_olaus_petri_kyrka,2001,81,both
1230310_olaus_petri_kyrka,2002,52,both
1230310_olaus_petri_kyrka,2003,94,both
1230310_olaus_petri_kyrka,2004,49,both
1230310_olaus_petri_kyrka,2005,78,both
1230310_olaus_petri_kyrka,2006,70,both
1230310_olaus_petri_kyrka,2007,127,both
1230310_olaus_petri_kyrka,2008,184,both
1230310_olaus_petri_kyrka,2009,260,both
1230310_olaus_petri_kyrka,2010,319,both
1230310_olaus_petri_kyrka,2011,307,both
1230310_olaus_petri_kyrka,2012,346,both
1230310_olaus_petri_kyrka,2013,314,both
1230310_olaus_petri_kyrka,2014,275,both
1230320_tessinparken,2000,41,both
1230320_tessinparken,2001,102,both
1230320_tessinparken,2002,133,both
1230320_tessinparken,2003,156,both
1230320_tessinparken,2004,191,both
1230320_tessinparken,2005,208,both
1230320_tessinparken,2006,223,both
1230320_tessinparken,2007,241,both
1230320_tessinparken,2008,301,both
1230320_tessinparken,2009,351,both
1230320_tessinparken,2010,291,both
1230320_tessinparken,2011,297,both
1230320_tessinparken,2012,322,both
1230320_tessinparken,2013,347,both
1230320_tessinparken,2014,352,both
1230330_smedsbacken,2000,23,both
1230330_smedsbacken,2001,74,both
1230330_smedsbacken,2002,-57,both
1230330_smedsbacken,2003,8,both
1230330_smedsbacken,2004,-57,both
1230330_smedsbacken,2005,-104,both
1230330_smedsbacken,2006,-6,both
1230330_smedsbacken,2007,68,both
1230330_smedsbacken,2008,114,both
1230330_smedsbacken,2009,264,both
1230330_smedsbacken,2010,287,both
1230330_smedsbacken,2011,293,both
1230330_smedsbacken,2012,279,both
1230330_smedsbacken,2013,344,both
1230330_smedsbacken,2014,312,both
1230350_kampementsbacken,2000,52,both
1230350_kampementsbacken,2001,74,both
1230350_kampementsbacken,2002,121,both
1230350_kampementsbacken,2003,137,both
1230350_kampementsbacken,2004,152,both
1230350_kampementsbacken,2005,183,both
1230350_kampementsbacken,2006,261,both
1230350_kampementsbacken,2007,490,both
1230350_kampementsbacken,2008,545,both
1230350_kampementsbacken,2009,613,both
1230350_kampementsbacken,2010,700,both
1230350_kampementsbacken,2011,763,both
1230350_kampementsbacken,2012,804,both
1230350_kampementsbacken,2013,900,both
1230350_kampementsbacken,2014,943,both
1230360_oregrundsgatan,2000,6,both
1230360_oregrundsgatan,2001,-64,both
1230360_oregrundsgatan,2002,-99,both
1230360_oregrundsgatan,2003,-144,both
1230360_oregrundsgatan,2004,-71,both
1230360_oregrundsgatan,2005,74,both
1230360_oregrundsgatan,2006,63,both
1230360_oregrundsgatan,2007,64,both
1230360_oregrundsgatan,2008,33,both
1230360_oregrundsgatan,2009,81,both
1230360_oregrundsgatan,2010,209,both
1230360_oregrundsgatan,2011,263,both
1230360_oregrundsgatan,2012,257,both
1230360_oregrundsgatan,2013,280,both
1230360_oregrundsgatan,2014,268,both
1230390_ladugardsgardet,2000,5,both
1230390_ladugardsgardet,2001,1,both
1230390_ladugardsgardet,2002,0,both
1230390_ladugardsgardet,2003,10,both
1230390_ladugardsgardet,2004,-3,both
1230390_ladugardsgardet,2005,-9,both
1230390_ladugardsgardet,2006,-3,both
1230390_ladugardsgardet,2007,-15,both
1230390_ladugardsgardet,2008,-5,both
1230390_ladugardsgardet,2009,-17,both
1230390_ladugardsgardet,2010,-15,both
1230390_ladugardsgardet,2011,-14,both
1230390_ladugardsgardet,2012,-13,both
1230390_ladugardsgardet,2013,-13,both
1230390_ladugardsgardet,2014,-17,both
1310100_stadshuset,2000,17,both
1310100_stadshuset,2001,44,both
1310100_stadshuset,2002,68,both
1310100_stadshuset,2003,154,both
1310100_stadshuset,2004,219,both
1310100_stadshuset,2005,290,both
1310100_stadshuset,2006,324,both
1310100_stadshuset,2007,367,both
1310100_stadshuset,2008,401,both
1310100_stadshuset,2009,463,both
1310100_stadshuset,2010,501,both
1310100_stadshuset,2011,556,both
1310100_stadshuset,2012,595,both
1310100_stadshuset,2013,646,both
1310100_stadshuset,2014,704,both
1310110_eira,2000,26,both
1310110_eira,2001,45,both
1310110_eira,2002,38,both
1310110_eira,2003,61,both
1310110_eira,2004,38,both
1310110_eira,2005,42,both
1310110_eira,2006,109,both
1310110_eira,2007,62,both
1310110_eira,2008,70,both
1310110_eira,2009,68,both
1310110_eira,2010,35,both
1310110_eira,2011,20,both
1310110_eira,2012,68,both
1310110_eira,2013,48,both
1310110_eira,2014,49,both
1310120_kungsklippan,2000,-52,both
1310120_kungsklippan,2001,-59,both
1310120_kungsklippan,2002,-72,both
1310120_kungsklippan,2003,-98,both
1310120_kungsklippan,2004,-68,both
1310120_kungsklippan,2005,-108,both
1310120_kungsklippan,2006,-158,both
1310120_kungsklippan,2007,-132,both
1310120_kungsklippan,2008,-149,both
1310120_kungsklippan,2009,-146,both
1310120_kungsklippan,2010,-200,both
1310120_kungsklippan,2011,-164,both
1310120_kungsklippan,2012,-167,both
1310120_kungsklippan,2013,-203,both
1310120_kungsklippan,2014,-213,both
1310130_kungsbroplan,2000,-50,both
1310130_kungsbroplan,2001,-4,both
1310130_kungsbroplan,2002,-36,both
1310130_kungsbroplan,2003,-54,both
1310130_kungsbroplan,2004,-68,both
1310130_kungsbroplan,2005,-44,both
1310130_kungsbroplan,2006,-21,both
1310130_kungsbroplan,2007,-58,both
1310130_kungsbroplan,2008,-87,both
1310130_kungsbroplan,2009,-57,both
1310130_kungsbroplan,2010,-71,both
1310130_kungsbroplan,2011,-90,both
1310130_kungsbroplan,2012,-54,both
1310130_kungsbroplan,2013,-67,both
1310130_kungsbroplan,2014,-81,both
1310140_tekniska_namndhuset,2000,2,both
1310140_tekniska_namndhuset,2001,-8,both
1310140_tekniska_namndhuset,2002,3,both
1310140_tekniska_namndhuset,2003,-4,both
1310140_tekniska_namndhuset,2004,-5,both
1310140_tekniska_namndhuset,2005,-12,both
1310140_tekniska_namndhuset,2006,-10,both
1310140_tekniska_namndhuset,2007,-10,both
1310140_tekniska_namndhuset,2008,-9,both
1310140_tekniska_namndhuset,2009,-13,both
1310140_tekniska_namndhuset,2010,-13,both
1310140_tekniska_namndhuset,2011,17,both
1310140_tekniska_namndhuset,2012,24,both
1310140_tekniska_namndhuset,2013,31,both
1310140_tekniska_namndhuset,2014,31,both
1310150_landstingshuset,2000,-31,both
1310150_landstingshuset,2001,2,both
1310150_landstingshuset,2002,24,both
1310150_landstingshuset,2003,2,both
1310150_landstingshuset,2004,25,both
1310150_landstingshuset,2005,21,both
1310150_landstingshuset,2006,11,both
