basomrade,year,mean_income_aged_lt_20,gender
4250100_karsta,2003,208370.34,both
4250100_karsta,2004,209361.01,both
4250100_karsta,2005,216270.09,both
4250100_karsta,2006,224656.18,both
4250100_karsta,2007,224922.37,both
4250100_karsta,2008,235885.88,both
4250100_karsta,2009,241131.19,both
4250100_karsta,2010,245057.83,both
4250100_karsta,2011,252800.88,both
4250100_karsta,2012,263772.62,both
4250100_karsta,2013,266942.48,both
4250100_karsta,2014,276768.11,both
4250200_ekskogen,2000,213283.49,both
4250200_ekskogen,2001,219616.33,both
4250200_ekskogen,2002,230483.43,both
4250200_ekskogen,2003,241360.25,both
4250200_ekskogen,2004,247363.0,both
4250200_ekskogen,2005,258671.61,both
4250200_ekskogen,2006,275787.02,both
4250200_ekskogen,2007,277336.5,both
4250200_ekskogen,2008,302337.26,both
4250200_ekskogen,2009,279673.58,both
4250200_ekskogen,2010,282378.4,both
4250200_ekskogen,2011,291366.39,both
4250200_ekskogen,2012,300505.45,both
4250200_ekskogen,2013,304294.34,both
4250200_ekskogen,2014,315299.34,both
4250500_karsta_glesbygd,2000,194142.21,both
4250500_karsta_glesbygd,2001,213714.6,both
4250500_karsta_glesbygd,2002,213238.68,both
4250500_karsta_glesbygd,2003,217734.07,both
4250500_karsta_glesbygd,2004,223190.58,both
4250500_karsta_glesbygd,2005,236224.45,both
4250500_karsta_glesbygd,2006,237018.3,both
4250500_karsta_glesbygd,2007,245417.35,both
4250500_karsta_glesbygd,2008,263337.96,both
4250500_karsta_glesbygd,2009,267648.84,both
4250500_karsta_glesbygd,2010,273754.16,both
4250500_karsta_glesbygd,2011,279928.78,both
4250500_karsta_glesbygd,2012,290214.58,both
4250500_karsta_glesbygd,2013,293042.16,both
4250500_karsta_glesbygd,2014,301408.18,both
4260500_vada_glesbygd,2000,207143.22,both
4260500_vada_glesbygd,2001,216058.6,both
4260500_vada_glesbygd,2002,213363.94,both
4260500_vada_glesbygd,2003,218849.38,both
4260500_vada_glesbygd,2004,224225.07,both
4260500_vada_glesbygd,2005,241617.13,both
4260500_vada_glesbygd,2006,230821.18,both
4260500_vada_glesbygd,2007,239608.59,both
4260500_vada_glesbygd,2008,257958.24,both
4260500_vada_glesbygd,2009,282535.53,both
4260500_vada_glesbygd,2010,272847.64,both
4260500_vada_glesbygd,2011,284651.69,both
4260500_vada_glesbygd,2012,296255.35,both
4260500_vada_glesbygd,2013,311942.62,both
4260500_vada_glesbygd,2014,299812.16,both
4270100_karby,2000,208438.82,both
4270100_karby,2001,224521.96,both
4270100_karby,2002,233164.95,both
4270100_karby,2003,243326.24,both
4270100_karby,2004,248483.68,both
4270100_karby,2005,247800.31,both
4270100_karby,2006,257898.65,both
4270100_karby,2007,265157.86,both
4270100_karby,2008,275248.76,both
4270100_karby,2009,279834.82,both
4270100_karby,2010,283752.0,both
4270100_karby,2011,298990.17,both
4270100_karby,2012,294047.93,both
4270100_karby,2013,298699.23,both
4270100_karby,2014,294041.27,both
4270200_brottby,2000,208420.59,both
4270200_brottby,2001,231998.28,both
4270200_brottby,2002,245563.7,both
4270200_brottby,2003,247278.92,both
4270200_brottby,2004,252297.1,both
4270200_brottby,2005,258781.11,both
4270200_brottby,2006,258005.27,both
4270200_brottby,2007,277048.06,both
4270200_brottby,2008,286920.54,both
4270200_brottby,2009,298419.58,both
4270200_brottby,2010,280092.35,both
4270200_brottby,2011,289949.38,both
4270200_brottby,2012,295274.15,both
4270200_brottby,2013,306093.79,both
4270200_brottby,2014,339878.41,both
4270501_ovr_osseby_garns_glesbygd,2000,216489.63,both
4270501_ovr_osseby_garns_glesbygd,2001,231165.9,both
4270501_ovr_osseby_garns_glesbygd,2002,237716.89,both
4270501_ovr_osseby_garns_glesbygd,2003,232505.05,both
4270501_ovr_osseby_garns_glesbygd,2004,238193.16,both
4270501_ovr_osseby_garns_glesbygd,2005,260634.43,both
4270501_ovr_osseby_garns_glesbygd,2006,264606.74,both
4270501_ovr_osseby_garns_glesbygd,2007,282591.87,both
4270501_ovr_osseby_garns_glesbygd,2008,287208.13,both
4270501_ovr_osseby_garns_glesbygd,2009,291604.05,both
4270501_ovr_osseby_garns_glesbygd,2010,295690.76,both
4270501_ovr_osseby_garns_glesbygd,2011,312074.52,both
4270501_ovr_osseby_garns_glesbygd,2012,319601.18,both
4270501_ovr_osseby_garns_glesbygd,2013,324211.28,both
4270501_ovr_osseby_garns_glesbygd,2014,342694.39,both
4270502_algeby_garns_ekskogen,2000,184293.47,both
4270502_algeby_garns_ekskogen,2001,193640.07,both
4270502_algeby_garns_ekskogen,2002,203540.05,both
4270502_algeby_garns_ekskogen,2003,204271.19,both
4270502_algeby_garns_ekskogen,2004,207257.36,both
4270502_algeby_garns_ekskogen,2005,219407.25,both
4270502_algeby_garns_ekskogen,2006,224588.45,both
4270502_algeby_garns_ekskogen,2007,238469.8,both
4270502_algeby_garns_ekskogen,2008,252240.83,both
4270502_algeby_garns_ekskogen,2009,251807.29,both
4270502_algeby_garns_ekskogen,2010,257965.01,both
4270502_algeby_garns_ekskogen,2011,264673.18,both
4270502_algeby_garns_ekskogen,2012,274727.7,both
4270502_algeby_garns_ekskogen,2013,282223.78,both
4270502_algeby_garns_ekskogen,2014,286826.86,both
4280000_angarns_forsamling,2000,217463.19,both
4280000_angarns_forsamling,2001,218936.23,both
4280000_angarns_forsamling,2002,231916.8,both
4280000_angarns_forsamling,2003,247730.28,both
4280000_angarns_forsamling,2004,245857.07,both
4280000_angarns_forsamling,2005,251057.97,both
4280000_angarns_forsamling,2006,244029.86,both
4280000_angarns_forsamling,2007,273840.24,both
4280000_angarns_forsamling,2008,279910.59,both
4280000_angarns_forsamling,2009,282134.7,both
4280000_angarns_forsamling,2010,303205.27,both
4280000_angarns_forsamling,2011,312781.37,both
4280000_angarns_forsamling,2012,315896.79,both
4280000_angarns_forsamling,2013,323206.82,both
4280000_angarns_forsamling,2014,327232.48,both
4440110_ljustero,2000,184291.56,both
4440110_ljustero,2001,196941.7,both
4440110_ljustero,2002,201922.8,both
4440110_ljustero,2003,209568.6,both
4440110_ljustero,2004,210510.45,both
4440110_ljustero,2005,217296.74,both
4440110_ljustero,2006,230975.87,both
4440110_ljustero,2007,235675.41,both
4440110_ljustero,2008,246624.25,both
4440110_ljustero,2009,249693.33,both
4440110_ljustero,2010,253790.88,both
4440110_ljustero,2011,260982.77,both
4440110_ljustero,2012,269293.49,both
4440110_ljustero,2013,276625.15,both
4440110_ljustero,2014,280172.75,both
4440120_ingmarso_m_fl_oar,2000,145874.4,both
4440120_ingmarso_m_fl_oar,2001,151850.21,both
4440120_ingmarso_m_fl_oar,2002,164329.92,both
4440120_ingmarso_m_fl_oar,2003,172271.53,both
4440120_ingmarso_m_fl_oar,2004,178395.53,both
4440120_ingmarso_m_fl_oar,2005,186532.17,both
4440120_ingmarso_m_fl_oar,2006,181384.31,both
4440120_ingmarso_m_fl_oar,2007,196240.34,both
4440120_ingmarso_m_fl_oar,2008,205940.01,both
4440120_ingmarso_m_fl_oar,2009,213498.1,both
4440120_ingmarso_m_fl_oar,2010,236213.34,both
4440120_ingmarso_m_fl_oar,2011,236303.81,both
4440120_ingmarso_m_fl_oar,2012,226562.6,both
4440120_ingmarso_m_fl_oar,2013,245721.34,both
4440120_ingmarso_m_fl_oar,2014,249702.92,both
4440200_roslags_kulla_fd_forsaml,2000,177014.32,both
4440200_roslags_kulla_fd_forsaml,2001,185131.16,both
4440200_roslags_kulla_fd_forsaml,2002,189411.95,both
4440200_roslags_kulla_fd_forsaml,2003,204963.54,both
4440200_roslags_kulla_fd_forsaml,2004,213798.33,both
4440200_roslags_kulla_fd_forsaml,2005,218859.8,both
4440200_roslags_kulla_fd_forsaml,2006,223002.54,both
4440200_roslags_kulla_fd_forsaml,2007,235082.77,both
4440200_roslags_kulla_fd_forsaml,2008,254431.74,both
4440200_roslags_kulla_fd_forsaml,2009,262940.01,both
4440200_roslags_kulla_fd_forsaml,2010,270585.68,both
4440200_roslags_kulla_fd_forsaml,2011,278978.14,both
4440200_roslags_kulla_fd_forsaml,2012,284022.69,both
4440200_roslags_kulla_fd_forsaml,2013,296484.94,both
4440200_roslags_kulla_fd_forsaml,2014,293524.03,both
4450110_ekbacken,2000,227989.8,both
4450110_ekbacken,2001,243354.14,both
4450110_ekbacken,2002,255745.92,both
4450110_ekbacken,2003,251478.47,both
4450110_ekbacken,2004,247931.26,both
4450110_ekbacken,2005,253489.62,both
4450110_ekbacken,2006,265980.22,both
4450110_ekbacken,2007,267801.88,both
4450110_ekbacken,2008,275994.74,both
4450110_ekbacken,2009,282780.6,both
4450110_ekbacken,2010,286657.4,both
4450110_ekbacken,2011,289374.8,both
4450110_ekbacken,2012,299422.15,both
4450110_ekbacken,2013,300429.85,both
4450110_ekbacken,2014,300231.92,both
4450120_runo_gard,2000,185937.14,both
4450120_runo_gard,2001,196460.72,both
4450120_runo_gard,2002,206087.9,both
4450120_runo_gard,2003,206797.44,both
4450120_runo_gard,2004,211228.97,both
4450120_runo_gard,2005,215837.07,both
4450120_runo_gard,2006,227044.71,both
4450120_runo_gard,2007,232303.34,both
4450120_runo_gard,2008,238801.38,both
4450120_runo_gard,2009,242514.61,both
4450120_runo_gard,2010,243967.22,both
4450120_runo_gard,2011,251584.95,both
4450120_runo_gard,2012,258579.57,both
4450120_runo_gard,2013,266110.3,both
4450120_runo_gard,2014,270326.41,both
4450130_akersberga,2000,163282.53,both
4450130_akersberga,2001,172586.66,both
4450130_akersberga,2002,178692.74,both
4450130_akersberga,2003,184179.76,both
4450130_akersberga,2004,188069.07,both
4450130_akersberga,2005,191060.09,both
4450130_akersberga,2006,197188.37,both
4450130_akersberga,2007,204116.16,both
4450130_akersberga,2008,207809.04,both
4450130_akersberga,2009,210907.87,both
4450130_akersberga,2010,214034.38,both
4450130_akersberga,2011,217993.24,both
4450130_akersberga,2012,223099.34,both
4450130_akersberga,2013,230421.3,both
4450130_akersberga,2014,235175.55,both
4450140_kullen,2000,235782.69,both
4450140_kullen,2001,240177.46,both
4450140_kullen,2002,247114.98,both
4450140_kullen,2003,256421.6,both
4450140_kullen,2004,271493.25,both
4450140_kullen,2005,272060.43,both
4450140_kullen,2006,278303.09,both
4450140_kullen,2007,279134.95,both
4450140_kullen,2008,289110.91,both
4450140_kullen,2009,291217.57,both
4450140_kullen,2010,304921.85,both
4450140_kullen,2011,310366.99,both
4450140_kullen,2012,325699.42,both
4450140_kullen,2013,319540.27,both
4450140_kullen,2014,320510.34,both
4450150_ostra_sora,2000,237635.9,both
4450150_ostra_sora,2001,249971.2,both
4450150_ostra_sora,2002,255932.56,both
4450150_ostra_sora,2003,260909.4,both
4450150_ostra_sora,2004,265889.73,both
4450150_ostra_sora,2005,276953.82,both
4450150_ostra_sora,2006,283195.15,both
4450150_ostra_sora,2007,294831.86,both
4450150_ostra_sora,2008,312286.46,both
4450150_ostra_sora,2009,316543.39,both
4450150_ostra_sora,2010,320097.22,both
4450150_ostra_sora,2011,331936.15,both
4450150_ostra_sora,2012,337306.07,both
4450150_ostra_sora,2013,340568.26,both
4450150_ostra_sora,2014,362431.2,both
4450160_vastra_sora,2000,217979.7,both
4450160_vastra_sora,2001,225663.87,both
4450160_vastra_sora,2002,234550.83,both
4450160_vastra_sora,2003,243186.32,both
4450160_vastra_sora,2004,245515.04,both
4450160_vastra_sora,2005,248375.09,both
4450160_vastra_sora,2006,256894.0,both
4450160_vastra_sora,2007,270137.48,both
4450160_vastra_sora,2008,271760.59,both
4450160_vastra_sora,2009,284841.22,both
4450160_vastra_sora,2010,280935.91,both
4450160_vastra_sora,2011,285418.18,both
4450160_vastra_sora,2012,290720.89,both
4450160_vastra_sora,2013,295503.98,both
4450160_vastra_sora,2014,305665.16,both
4450170_neptunus,2000,179973.68,both
4450170_neptunus,2001,186714.98,both
4450170_neptunus,2002,189793.32,both
4450170_neptunus,2003,199354.52,both
4450170_neptunus,2004,200843.81,both
4450170_neptunus,2005,208768.53,both
4450170_neptunus,2006,216462.52,both
4450170_neptunus,2007,223185.33,both
4450170_neptunus,2008,226563.3,both
4450170_neptunus,2009,236878.09,both
4450170_neptunus,2010,234643.45,both
4450170_neptunus,2011,233559.98,both
4450170_neptunus,2012,246145.4,both
4450170_neptunus,2013,253366.33,both
4450170_neptunus,2014,251300.0,both
4450180_kungsangen,2000,260959.61,both
4450180_kungsangen,2001,269289.67,both
4450180_kungsangen,2002,279306.78,both
4450180_kungsangen,2003,285947.09,both
4450180_kungsangen,2004,296441.67,both
4450180_kungsangen,2005,312989.69,both
4450180_kungsangen,2006,316483.02,both
4450180_kungsangen,2007,327094.98,both
4450180_kungsangen,2008,344155.77,both
4450180_kungsangen,2009,344597.12,both
4450180_kungsangen,2010,346023.9,both
4450180_kungsangen,2011,358432.0,both
4450180_kungsangen,2012,365661.18,both
4450180_kungsangen,2013,378110.14,both
4450180_kungsangen,2014,386946.91,both
4450190_tunagard_osterskar,2000,306281.43,both
4450190_tunagard_osterskar,2001,322983.64,both
4450190_tunagard_osterskar,2002,335647.45,both
4450190_tunagard_osterskar,2003,337724.06,both
4450190_tunagard_osterskar,2004,350584.48,both
4450190_tunagard_osterskar,2005,360658.49,both
4450190_tunagard_osterskar,2006,377532.86,both
4450190_tunagard_osterskar,2007,393978.39,both
4450190_tunagard_osterskar,2008,412606.82,both
4450190_tunagard_osterskar,2009,407171.34,both
4450190_tunagard_osterskar,2010,417445.58,both
4450190_tunagard_osterskar,2011,425550.98,both
4450190_tunagard_osterskar,2012,437250.6,both
4450190_tunagard_osterskar,2013,465196.43,both
4450190_tunagard_osterskar,2014,471302.8,both
4450210_akerstorp,2000,232771.65,both
4450210_akerstorp,2001,245712.49,both
4450210_akerstorp,2002,250875.83,both
4450210_akerstorp,2003,254280.56,both
4450210_akerstorp,2004,261867.58,both
4450210_akerstorp,2005,266027.64,both
4450210_akerstorp,2006,281165.84,both
4450210_akerstorp,2007,289531.41,both
4450210_akerstorp,2008,295450.64,both
4450210_akerstorp,2009,302062.83,both
4450210_akerstorp,2010,310345.33,both
4450210_akerstorp,2011,313042.81,both
4450210_akerstorp,2012,318408.46,both
4450210_akerstorp,2013,327225.63,both
4450210_akerstorp,2014,341835.89,both
4450220_smedby,2000,240776.6,both
4450220_smedby,2001,242363.9,both
4450220_smedby,2002,241754.56,both
4450220_smedby,2003,246479.73,both
4450220_smedby,2004,247158.43,both
4450220_smedby,2005,258716.58,both
4450220_smedby,2006,263117.52,both
4450220_smedby,2007,272758.82,both
4450220_smedby,2008,280975.58,both
4450220_smedby,2009,289983.01,both
4450220_smedby,2010,290341.34,both
4450220_smedby,2011,301530.6,both
4450220_smedby,2012,311078.18,both
4450220_smedby,2013,318370.85,both
4450220_smedby,2014,317782.09,both
4450230_hacksta,2000,217665.48,both
4450230_hacksta,2001,261435.68,both
4450230_hacksta,2002,267686.93,both
4450230_hacksta,2003,266191.16,both
4450230_hacksta,2004,277539.05,both
4450230_hacksta,2005,290179.26,both
4450230_hacksta,2006,297950.77,both
4450230_hacksta,2007,308156.66,both
4450230_hacksta,2008,327883.75,both
4450230_hacksta,2009,333916.82,both
4450230_hacksta,2010,328791.43,both
4450230_hacksta,2011,343563.42,both
4450230_hacksta,2012,347375.86,both
4450230_hacksta,2013,351090.04,both
4450230_hacksta,2014,347698.71,both
4450240_skansta,2000,244286.45,both
4450240_skansta,2001,255288.82,both
4450240_skansta,2002,262168.09,both
4450240_skansta,2003,266957.64,both
4450240_skansta,2004,268510.03,both
4450240_skansta,2005,277949.48,both
4450240_skansta,2006,284413.88,both
4450240_skansta,2007,293865.8,both
4450240_skansta,2008,303088.06,both
4450240_skansta,2009,308225.53,both
4450240_skansta,2010,310552.69,both
4450240_skansta,2011,314624.54,both
4450240_skansta,2012,325383.9,both
4450240_skansta,2013,337214.28,both
4450240_skansta,2014,338740.81,both
4450250_singo,2000,201183.73,both
4450250_singo,2001,224339.96,both
4450250_singo,2002,226504.03,both
4450250_singo,2003,233106.55,both
4450250_singo,2004,233474.38,both
4450250_singo,2005,244027.29,both
4450250_singo,2006,254651.84,both
4450250_singo,2007,258832.18,both
4450250_singo,2008,260016.37,both
4450250_singo,2009,266261.85,both
4450250_singo,2010,279059.7,both
4450250_singo,2011,282053.82,both
4450250_singo,2012,293280.33,both
4450250_singo,2013,295440.77,both
4450250_singo,2014,296355.9,both
4450260_asatra,2000,205408.29,both
4450260_asatra,2001,213269.58,both
4450260_asatra,2002,221369.32,both
4450260_asatra,2003,226814.85,both
4450260_asatra,2004,232430.21,both
4450260_asatra,2005,246655.51,both
4450260_asatra,2006,253559.37,both
4450260_asatra,2007,266774.39,both
4450260_asatra,2008,278162.93,both
4450260_asatra,2009,290405.23,both
4450260_asatra,2010,290434.06,both
4450260_asatra,2011,299882.33,both
4450260_asatra,2012,307061.13,both
4450260_asatra,2013,318787.18,both
4450260_asatra,2014,331731.51,both
4450310_margretelund,2000,295466.97,both
4450310_margretelund,2001,294536.7,both
4450310_margretelund,2002,300952.66,both
4450310_margretelund,2003,307662.5,both
4450310_margretelund,2004,319615.84,both
4450310_margretelund,2005,338567.78,both
4450310_margretelund,2006,351955.61,both
4450310_margretelund,2007,369179.37,both
4450310_margretelund,2008,388309.2,both
4450310_margretelund,2009,384396.64,both
4450310_margretelund,2010,397152.49,both
4450310_margretelund,2011,420448.79,both
4450310_margretelund,2012,433514.1,both
4450310_margretelund,2013,446154.02,both
4450310_margretelund,2014,442252.81,both
4450320_trasatra,2000,241123.1,both
4450320_trasatra,2001,252665.37,both
4450320_trasatra,2002,260518.07,both
4450320_trasatra,2003,261917.89,both
4450320_trasatra,2004,267143.64,both
4450320_trasatra,2005,278099.23,both
4450320_trasatra,2006,284613.24,both
4450320_trasatra,2007,293866.56,both
4450320_trasatra,2008,309478.06,both
4450320_trasatra,2009,311442.28,both
4450320_trasatra,2010,312006.57,both
4450320_trasatra,2011,323879.34,both
4450320_trasatra,2012,331296.9,both
4450320_trasatra,2013,333750.57,both
4450320_trasatra,2014,338468.84,both
4450330_flaxenvik,2000,221347.73,both
4450330_flaxenvik,2001,226751.34,both
4450330_flaxenvik,2002,239434.86,both
4450330_flaxenvik,2003,243060.7,both
4450330_flaxenvik,2004,240213.09,both
4450330_flaxenvik,2005,256208.91,both
4450330_flaxenvik,2006,264946.15,both
4450330_flaxenvik,2007,274408.17,both
4450330_flaxenvik,2008,296457.67,both
4450330_flaxenvik,2009,303775.54,both
4450330_flaxenvik,2010,315440.33,both
4450330_flaxenvik,2011,317402.13,both
4450330_flaxenvik,2012,334374.97,both
4450330_flaxenvik,2013,340598.0,both
4450330_flaxenvik,2014,347785.3,both
4450340_skargardsstad,2000,293374.39,both
4450340_skargardsstad,2001,307309.47,both
4450340_skargardsstad,2002,313140.61,both
4450340_skargardsstad,2003,311387.34,both
4450340_skargardsstad,2004,315270.91,both
4450340_skargardsstad,2005,331374.08,both
4450340_skargardsstad,2006,341983.59,both
4450340_skargardsstad,2007,363285.63,both
4450340_skargardsstad,2008,367849.79,both
4450340_skargardsstad,2009,371259.81,both
4450340_skargardsstad,2010,369751.26,both
4450340_skargardsstad,2011,374963.38,both
4450340_skargardsstad,2012,382768.9,both
4450340_skargardsstad,2013,387173.11,both
4450340_skargardsstad,2014,403409.82,both
4451231_okand,2000,210578.55,both
4451231_okand,2001,231383.03,both
4451231_okand,2002,244543.81,both
4451231_okand,2003,254804.92,both
4451231_okand,2004,273259.11,both
4451231_okand,2005,286805.07,both
4451231_okand,2006,304253.07,both
4451231_okand,2007,321153.06,both
