basomrade,year,population_20xx_12_31,gender
2120620_norra_solberga,2005,1955,male
2120620_norra_solberga,2006,1984,male
2120620_norra_solberga,2007,2014,male
2120620_norra_solberga,2008,2069,male
2120620_norra_solberga,2009,2293,male
2120620_norra_solberga,2010,2398,male
2120620_norra_solberga,2011,2455,male
2120620_norra_solberga,2012,2431,male
2120620_norra_solberga,2013,2448,male
2120620_norra_solberga,2014,2446,male
2120630_vastra_solberga,2000,285,male
2120630_vastra_solberga,2001,287,male
2120630_vastra_solberga,2002,292,male
2120630_vastra_solberga,2003,296,male
2120630_vastra_solberga,2004,305,male
2120630_vastra_solberga,2005,398,male
2120630_vastra_solberga,2006,404,male
2120630_vastra_solberga,2007,417,male
2120630_vastra_solberga,2008,422,male
2120630_vastra_solberga,2009,447,male
2120630_vastra_solberga,2010,469,male
2120630_vastra_solberga,2011,343,male
2120630_vastra_solberga,2012,344,male
2120630_vastra_solberga,2013,349,male
2120630_vastra_solberga,2014,341,male
2120660_sodra_solberga,2000,710,male
2120660_sodra_solberga,2001,731,male
2120660_sodra_solberga,2002,737,male
2120660_sodra_solberga,2003,775,male
2120660_sodra_solberga,2004,844,male
2120660_sodra_solberga,2005,854,male
2120660_sodra_solberga,2006,896,male
2120660_sodra_solberga,2007,941,male
2120660_sodra_solberga,2008,1141,male
2120660_sodra_solberga,2009,1142,male
2120660_sodra_solberga,2010,1196,male
2120660_sodra_solberga,2011,1200,male
2120660_sodra_solberga,2012,1294,male
2120660_sodra_solberga,2013,1413,male
2120660_sodra_solberga,2014,1409,male
2120700_vastertorp,2000,2579,male
2120700_vastertorp,2001,2574,male
2120700_vastertorp,2002,2628,male
2120700_vastertorp,2003,2560,male
2120700_vastertorp,2004,2592,male
2120700_vastertorp,2005,2614,male
2120700_vastertorp,2006,2641,male
2120700_vastertorp,2007,2616,male
2120700_vastertorp,2008,2718,male
2120700_vastertorp,2009,3010,male
2120700_vastertorp,2010,3126,male
2120700_vastertorp,2011,3225,male
2120700_vastertorp,2012,3302,male
2120700_vastertorp,2013,3282,male
2120700_vastertorp,2014,3309,male
2120820_vastra_alvsjo,2000,412,male
2120820_vastra_alvsjo,2001,420,male
2120820_vastra_alvsjo,2002,411,male
2120820_vastra_alvsjo,2003,417,male
2120820_vastra_alvsjo,2004,411,male
2120820_vastra_alvsjo,2005,413,male
2120820_vastra_alvsjo,2006,425,male
2120820_vastra_alvsjo,2007,427,male
2120820_vastra_alvsjo,2008,442,male
2120820_vastra_alvsjo,2009,487,male
2120820_vastra_alvsjo,2010,496,male
2120820_vastra_alvsjo,2011,487,male
2120820_vastra_alvsjo,2012,496,male
2120820_vastra_alvsjo,2013,516,male
2120820_vastra_alvsjo,2014,509,male
2120900_orby_slott,2000,744,male
2120900_orby_slott,2001,748,male
2120900_orby_slott,2002,752,male
2120900_orby_slott,2003,758,male
2120900_orby_slott,2004,781,male
2120900_orby_slott,2005,812,male
2120900_orby_slott,2006,793,male
2120900_orby_slott,2007,815,male
2120900_orby_slott,2008,795,male
2120900_orby_slott,2009,807,male
2120900_orby_slott,2010,865,male
2120900_orby_slott,2011,887,male
2120900_orby_slott,2012,907,male
2120900_orby_slott,2013,948,male
2120900_orby_slott,2014,938,male
2121020_okand,2000,2191,male
2121020_okand,2001,2244,male
2121020_okand,2002,2268,male
2121020_okand,2003,2235,male
2121020_okand,2004,2239,male
2121020_okand,2005,2293,male
2121020_okand,2006,2402,male
2121020_okand,2007,2449,male
2121020_okand,2008,2515,male
2121020_okand,2009,2612,male
2130100_bandhagen,2000,2528,male
2130100_bandhagen,2001,2572,male
2130100_bandhagen,2002,2549,male
2130100_bandhagen,2003,2595,male
2130100_bandhagen,2004,2576,male
2130100_bandhagen,2005,2548,male
2130100_bandhagen,2006,2561,male
2130100_bandhagen,2007,2671,male
2130100_bandhagen,2008,2713,male
2130100_bandhagen,2009,2790,male
2130100_bandhagen,2010,2912,male
2130100_bandhagen,2011,2944,male
2130100_bandhagen,2012,3040,male
2130100_bandhagen,2013,3124,male
2130100_bandhagen,2014,3177,male
2130210_hogdalens_centrum,2000,143,male
2130210_hogdalens_centrum,2001,148,male
2130210_hogdalens_centrum,2002,146,male
2130210_hogdalens_centrum,2003,152,male
2130210_hogdalens_centrum,2004,157,male
2130210_hogdalens_centrum,2005,160,male
2130210_hogdalens_centrum,2006,157,male
2130210_hogdalens_centrum,2007,188,male
2130210_hogdalens_centrum,2008,255,male
2130210_hogdalens_centrum,2009,256,male
2130210_hogdalens_centrum,2010,241,male
2130210_hogdalens_centrum,2011,241,male
2130210_hogdalens_centrum,2012,285,male
2130210_hogdalens_centrum,2013,402,male
2130210_hogdalens_centrum,2014,450,male
2130220_ostra_hogdalen,2000,1622,male
2130220_ostra_hogdalen,2001,1636,male
2130220_ostra_hogdalen,2002,1669,male
2130220_ostra_hogdalen,2003,1654,male
2130220_ostra_hogdalen,2004,1643,male
2130220_ostra_hogdalen,2005,1663,male
2130220_ostra_hogdalen,2006,1682,male
2130220_ostra_hogdalen,2007,1674,male
2130220_ostra_hogdalen,2008,1684,male
2130220_ostra_hogdalen,2009,1718,male
2130220_ostra_hogdalen,2010,1763,male
2130220_ostra_hogdalen,2011,1771,male
2130220_ostra_hogdalen,2012,1803,male
2130220_ostra_hogdalen,2013,1855,male
2130220_ostra_hogdalen,2014,1894,male
2130230_vastra_hogdalen,2000,327,male
2130230_vastra_hogdalen,2001,314,male
2130230_vastra_hogdalen,2002,312,male
2130230_vastra_hogdalen,2003,319,male
2130230_vastra_hogdalen,2004,308,male
2130230_vastra_hogdalen,2005,313,male
2130230_vastra_hogdalen,2006,316,male
2130230_vastra_hogdalen,2007,318,male
2130230_vastra_hogdalen,2008,332,male
2130230_vastra_hogdalen,2009,327,male
2130230_vastra_hogdalen,2010,329,male
2130230_vastra_hogdalen,2011,339,male
2130230_vastra_hogdalen,2012,346,male
2130230_vastra_hogdalen,2013,356,male
2130230_vastra_hogdalen,2014,374,male
2130240_skebokvarnsvagen,2000,1565,male
2130240_skebokvarnsvagen,2001,1581,male
2130240_skebokvarnsvagen,2002,1578,male
2130240_skebokvarnsvagen,2003,1553,male
2130240_skebokvarnsvagen,2004,1585,male
2130240_skebokvarnsvagen,2005,1600,male
2130240_skebokvarnsvagen,2006,1638,male
2130240_skebokvarnsvagen,2007,1701,male
2130240_skebokvarnsvagen,2008,1705,male
2130240_skebokvarnsvagen,2009,1747,male
2130240_skebokvarnsvagen,2010,1773,male
2130240_skebokvarnsvagen,2011,1810,male
2130240_skebokvarnsvagen,2012,1881,male
2130240_skebokvarnsvagen,2013,1945,male
2130240_skebokvarnsvagen,2014,1947,male
2130320_ragsveds_torg,2000,2016,male
2130320_ragsveds_torg,2001,2041,male
2130320_ragsveds_torg,2002,2056,male
2130320_ragsveds_torg,2003,2104,male
2130320_ragsveds_torg,2004,2121,male
2130320_ragsveds_torg,2005,2114,male
2130320_ragsveds_torg,2006,2186,male
2130320_ragsveds_torg,2007,2206,male
2130320_ragsveds_torg,2008,2292,male
2130320_ragsveds_torg,2009,2336,male
2130320_ragsveds_torg,2010,2407,male
2130320_ragsveds_torg,2011,2454,male
2130320_ragsveds_torg,2012,2495,male
2130320_ragsveds_torg,2013,2501,male
2130320_ragsveds_torg,2014,2565,male
2130330_bjursatra,2000,1945,male
2130330_bjursatra,2001,2002,male
2130330_bjursatra,2002,2039,male
2130330_bjursatra,2003,2014,male
2130330_bjursatra,2004,2023,male
2130330_bjursatra,2005,1994,male
2130330_bjursatra,2006,2130,male
2130330_bjursatra,2007,2269,male
2130330_bjursatra,2008,2242,male
2130330_bjursatra,2009,2293,male
2130330_bjursatra,2010,2451,male
2130330_bjursatra,2011,2537,male
2130330_bjursatra,2012,2570,male
2130330_bjursatra,2013,2632,male
2130330_bjursatra,2014,2645,male
2130340_snosatra,2000,717,male
2130340_snosatra,2001,724,male
2130340_snosatra,2002,727,male
2130340_snosatra,2003,735,male
2130340_snosatra,2004,703,male
2130340_snosatra,2005,709,male
2130340_snosatra,2006,709,male
2130340_snosatra,2007,713,male
2130340_snosatra,2008,744,male
2130340_snosatra,2009,746,male
2130340_snosatra,2010,759,male
2130340_snosatra,2011,785,male
2130340_snosatra,2012,845,male
2130340_snosatra,2013,860,male
2130340_snosatra,2014,859,male
2130420_backaskiftsvagen,2000,741,male
2130420_backaskiftsvagen,2001,758,male
2130420_backaskiftsvagen,2002,756,male
2130420_backaskiftsvagen,2003,762,male
2130420_backaskiftsvagen,2004,785,male
2130420_backaskiftsvagen,2005,765,male
2130420_backaskiftsvagen,2006,772,male
2130420_backaskiftsvagen,2007,798,male
2130420_backaskiftsvagen,2008,829,male
2130420_backaskiftsvagen,2009,874,male
2130420_backaskiftsvagen,2010,941,male
2130420_backaskiftsvagen,2011,963,male
2130420_backaskiftsvagen,2012,991,male
2130420_backaskiftsvagen,2013,970,male
2130420_backaskiftsvagen,2014,1015,male
2130430_ostra_stureby,2000,1252,male
2130430_ostra_stureby,2001,1249,male
2130430_ostra_stureby,2002,1286,male
2130430_ostra_stureby,2003,1336,male
2130430_ostra_stureby,2004,1347,male
2130430_ostra_stureby,2005,1357,male
2130430_ostra_stureby,2006,1395,male
2130430_ostra_stureby,2007,1394,male
2130430_ostra_stureby,2008,1429,male
2130430_ostra_stureby,2009,1433,male
2130430_ostra_stureby,2010,1448,male
2130430_ostra_stureby,2011,1436,male
2130430_ostra_stureby,2012,1440,male
2130430_ostra_stureby,2013,1486,male
2130430_ostra_stureby,2014,1508,male
2130440_vastra_stureby,2000,1087,male
2130440_vastra_stureby,2001,1124,male
2130440_vastra_stureby,2002,1116,male
2130440_vastra_stureby,2003,1097,male
2130440_vastra_stureby,2004,1074,male
2130440_vastra_stureby,2005,1106,male
2130440_vastra_stureby,2006,1155,male
2130440_vastra_stureby,2007,1181,male
2130440_vastra_stureby,2008,1166,male
2130440_vastra_stureby,2009,1192,male
2130440_vastra_stureby,2010,1199,male
2130440_vastra_stureby,2011,1219,male
2130440_vastra_stureby,2012,1229,male
2130440_vastra_stureby,2013,1236,male
2130440_vastra_stureby,2014,1254,male
2130501_orby_n,2000,820,male
2130501_orby_n,2001,788,male
2130501_orby_n,2002,788,male
2130501_orby_n,2003,794,male
2130501_orby_n,2004,796,male
2130501_orby_n,2005,791,male
2130501_orby_n,2006,800,male
2130501_orby_n,2007,823,male
2130501_orby_n,2008,814,male
2130501_orby_n,2009,835,male
2130501_orby_n,2010,874,male
2130501_orby_n,2011,896,male
2130501_orby_n,2012,886,male
2130501_orby_n,2013,895,male
2130501_orby_n,2014,907,male
2130502_orby_s,2000,1531,male
2130502_orby_s,2001,1558,male
2130502_orby_s,2002,1576,male
2130502_orby_s,2003,1574,male
2130502_orby_s,2004,1573,male
2130502_orby_s,2005,1587,male
2130502_orby_s,2006,1594,male
2130502_orby_s,2007,1650,male
2130502_orby_s,2008,1679,male
2130502_orby_s,2009,1733,male
2130502_orby_s,2010,1770,male
2130502_orby_s,2011,1778,male
2130502_orby_s,2012,1752,male
2130502_orby_s,2013,1788,male
2130502_orby_s,2014,1850,male
2130620_hagsatra_torg,2000,2742,male
2130620_hagsatra_torg,2001,2789,male
2130620_hagsatra_torg,2002,2810,male
2130620_hagsatra_torg,2003,2766,male
2130620_hagsatra_torg,2004,2803,male
2130620_hagsatra_torg,2005,2854,male
2130620_hagsatra_torg,2006,2945,male
2130620_hagsatra_torg,2007,3023,male
2130620_hagsatra_torg,2008,3110,male
2130620_hagsatra_torg,2009,3150,male
2130620_hagsatra_torg,2010,3187,male
2130620_hagsatra_torg,2011,3264,male
2130620_hagsatra_torg,2012,3356,male
2130620_hagsatra_torg,2013,3437,male
2130620_hagsatra_torg,2014,3595,male
2130630_ormkarr,2000,941,male
2130630_ormkarr,2001,927,male
2130630_ormkarr,2002,914,male
2130630_ormkarr,2003,910,male
2130630_ormkarr,2004,907,male
2130630_ormkarr,2005,917,male
2130630_ormkarr,2006,927,male
2130630_ormkarr,2007,932,male
2130630_ormkarr,2008,938,male
2130630_ormkarr,2009,938,male
2130630_ormkarr,2010,958,male
2130630_ormkarr,2011,970,male
2130630_ormkarr,2012,1012,male
2130630_ormkarr,2013,1000,male
2130630_ormkarr,2014,1012,male
2140120_ostra_enskedefaltet,2000,686,male
2140120_ostra_enskedefaltet,2001,675,male
2140120_ostra_enskedefaltet,2002,674,male
2140120_ostra_enskedefaltet,2003,673,male
2140120_ostra_enskedefaltet,2004,678,male
2140120_ostra_enskedefaltet,2005,677,male
2140120_ostra_enskedefaltet,2006,691,male
2140120_ostra_enskedefaltet,2007,693,male
2140120_ostra_enskedefaltet,2008,690,male
2140120_ostra_enskedefaltet,2009,692,male
2140120_ostra_enskedefaltet,2010,703,male
2140120_ostra_enskedefaltet,2011,713,male
2140120_ostra_enskedefaltet,2012,698,male
2140120_ostra_enskedefaltet,2013,712,male
2140120_ostra_enskedefaltet,2014,717,male
2140210_vastra_enskede_gard,2000,1023,male
2140210_vastra_enskede_gard,2001,1031,male
2140210_vastra_enskede_gard,2002,1014,male
2140210_vastra_enskede_gard,2003,1025,male
2140210_vastra_enskede_gard,2004,1016,male
2140210_vastra_enskede_gard,2005,1020,male
2140210_vastra_enskede_gard,2006,1021,male
2140210_vastra_enskede_gard,2007,1024,male
2140210_vastra_enskede_gard,2008,1038,male
2140210_vastra_enskede_gard,2009,1066,male
2140210_vastra_enskede_gard,2010,1090,male
2140210_vastra_enskede_gard,2011,1104,male
2140210_vastra_enskede_gard,2012,1087,male
2140210_vastra_enskede_gard,2013,1096,male
2140210_vastra_enskede_gard,2014,1120,male
2140220_tradskolan,2000,341,male
2140220_tradskolan,2001,351,male
2140220_tradskolan,2002,332,male
2140220_tradskolan,2003,335,male
2140220_tradskolan,2004,339,male
2140220_tradskolan,2005,331,male
2140220_tradskolan,2006,327,male
2140220_tradskolan,2007,339,male
2140220_tradskolan,2008,341,male
2140220_tradskolan,2009,326,male
2140220_tradskolan,2010,330,male
2140220_tradskolan,2011,353,male
2140220_tradskolan,2012,357,male
2140220_tradskolan,2013,360,male
2140220_tradskolan,2014,346,male
2140320_enskede_kyrka,2000,1446,male
2140320_enskede_kyrka,2001,1454,male
2140320_enskede_kyrka,2002,1472,male
2140320_enskede_kyrka,2003,1444,male
2140320_enskede_kyrka,2004,1469,male
2140320_enskede_kyrka,2005,1485,male
2140320_enskede_kyrka,2006,1501,male
2140320_enskede_kyrka,2007,1480,male
2140320_enskede_kyrka,2008,1497,male
2140320_enskede_kyrka,2009,1521,male
2140320_enskede_kyrka,2010,1537,male
2140320_enskede_kyrka,2011,1508,male
2140320_enskede_kyrka,2012,1594,male
2140320_enskede_kyrka,2013,1593,male
2140320_enskede_kyrka,2014,1615,male
2140330_svampvagen,2000,670,male
2140330_svampvagen,2001,682,male
2140330_svampvagen,2002,690,male
2140330_svampvagen,2003,714,male
2140330_svampvagen,2004,722,male
2140330_svampvagen,2005,728,male
2140330_svampvagen,2006,726,male
2140330_svampvagen,2007,738,male
2140330_svampvagen,2008,816,male
2140330_svampvagen,2009,809,male
2140330_svampvagen,2010,788,male
2140330_svampvagen,2011,863,male
2140330_svampvagen,2012,893,male
2140330_svampvagen,2013,903,male
2140330_svampvagen,2014,891,male
2140340_sandsborg,2000,665,male
2140340_sandsborg,2001,667,male
2140340_sandsborg,2002,632,male
2140340_sandsborg,2003,637,male
2140340_sandsborg,2004,647,male
2140340_sandsborg,2005,636,male
2140340_sandsborg,2006,636,male
2140340_sandsborg,2007,631,male
2140340_sandsborg,2008,664,male
2140340_sandsborg,2009,657,male
2140340_sandsborg,2010,674,male
2140340_sandsborg,2011,688,male
2140340_sandsborg,2012,711,male
2140340_sandsborg,2013,712,male
2140340_sandsborg,2014,698,male
2140350_dalen,2000,1903,male
2140350_dalen,2001,1937,male
2140350_dalen,2002,1960,male
2140350_dalen,2003,1968,male
2140350_dalen,2004,1997,male
2140350_dalen,2005,1980,male
2140350_dalen,2006,1969,male
2140350_dalen,2007,1988,male
2140350_dalen,2008,1975,male
2140350_dalen,2009,2087,male
2140350_dalen,2010,2105,male
2140350_dalen,2011,2109,male
2140350_dalen,2012,2149,male
2140350_dalen,2013,2173,male
2140350_dalen,2014,2196,male
2140620_gullmarsplan,2000,1239,male
2140620_gullmarsplan,2001,1241,male
2140620_gullmarsplan,2002,1231,male
2140620_gullmarsplan,2003,1265,male
2140620_gullmarsplan,2004,1307,male
2140620_gullmarsplan,2005,1313,male
2140620_gullmarsplan,2006,1297,male
2140620_gullmarsplan,2007,1333,male
2140620_gullmarsplan,2008,1355,male
2140620_gullmarsplan,2009,1380,male
2140620_gullmarsplan,2010,1419,male
2140620_gullmarsplan,2011,1431,male
2140620_gullmarsplan,2012,1444,male
2140620_gullmarsplan,2013,1433,male
2140620_gullmarsplan,2014,1415,male
2140630_skarmarbrink,2000,1368,male
2140630_skarmarbrink,2001,1330,male
2140630_skarmarbrink,2002,1375,male
2140630_skarmarbrink,2003,1400,male
2140630_skarmarbrink,2004,1389,male
2140630_skarmarbrink,2005,1418,male
2140630_skarmarbrink,2006,1463,male
2140630_skarmarbrink,2007,1497,male
2140630_skarmarbrink,2008,1532,male
2140630_skarmarbrink,2009,1548,male
2140630_skarmarbrink,2010,1559,male
2140630_skarmarbrink,2011,1508,male
2140630_skarmarbrink,2012,1550,male
2140630_skarmarbrink,2013,1576,male
2140630_skarmarbrink,2014,1655,male
2140820_skanskvarn,2000,1643,male
2140820_skanskvarn,2001,1660,male
2140820_skanskvarn,2002,1643,male
2140820_skanskvarn,2003,1678,male
2140820_skanskvarn,2004,1652,male
2140820_skanskvarn,2005,1631,male
2140820_skanskvarn,2006,1667,male
2140820_skanskvarn,2007,1744,male
2140820_skanskvarn,2008,1809,male
2140820_skanskvarn,2009,1992,male
2140820_skanskvarn,2010,2020,male
2140820_skanskvarn,2011,2103,male
2140820_skanskvarn,2012,2097,male
2140820_skanskvarn,2013,2152,male
2140820_skanskvarn,2014,2214,male
2140830_arsta_centrum,2000,2293,male
2140830_arsta_centrum,2001,2327,male
2140830_arsta_centrum,2002,2353,male
2140830_arsta_centrum,2003,2385,male
2140830_arsta_centrum,2004,2479,male
2140830_arsta_centrum,2005,2514,male
2140830_arsta_centrum,2006,2566,male
2140830_arsta_centrum,2007,2651,male
2140830_arsta_centrum,2008,2733,male
2140830_arsta_centrum,2009,2773,male
2140830_arsta_centrum,2010,2824,male
2140830_arsta_centrum,2011,2896,male
2140830_arsta_centrum,2012,2936,male
2140830_arsta_centrum,2013,2937,male
2140830_arsta_centrum,2014,2972,male
2140840_arsta_gard,2000,1804,male
2140840_arsta_gard,2001,1796,male
2140840_arsta_gard,2002,1823,male
2140840_arsta_gard,2003,1808,male
2140840_arsta_gard,2004,1837,male
2140840_arsta_gard,2005,1908,male
2140840_arsta_gard,2006,1978,male
2140840_arsta_gard,2007,2046,male
2140840_arsta_gard,2008,2056,male
2140840_arsta_gard,2009,2043,male
2140840_arsta_gard,2010,2046,male
2140840_arsta_gard,2011,2054,male
2140840_arsta_gard,2012,2074,male
2140840_arsta_gard,2013,2084,male
2140840_arsta_gard,2014,2104,male
2140850_valla_garde,2000,1087,male
2140850_valla_garde,2001,1111,male
2140850_valla_garde,2002,1124,male
2140850_valla_garde,2003,1113,male
2140850_valla_garde,2004,1116,male
2140850_valla_garde,2005,1123,male
2140850_valla_garde,2006,1107,male
2140850_valla_garde,2007,1126,male
2140850_valla_garde,2008,1194,male
2140850_valla_garde,2009,1244,male
2140850_valla_garde,2010,1292,male
2140850_valla_garde,2011,1311,male
2140850_valla_garde,2012,1349,male
2140850_valla_garde,2013,1322,male
2140850_valla_garde,2014,1323,male
2150100_bjorkhagen,2000,2481,male
2150100_bjorkhagen,2001,2508,male
2150100_bjorkhagen,2002,2452,male
2150100_bjorkhagen,2003,2588,male
2150100_bjorkhagen,2004,2629,male
2150100_bjorkhagen,2005,2657,male
2150100_bjorkhagen,2006,2689,male
2150100_bjorkhagen,2007,2709,male
2150100_bjorkhagen,2008,2733,male
2150100_bjorkhagen,2009,2826,male
2150100_bjorkhagen,2010,2829,male
2150100_bjorkhagen,2011,2889,male
2150100_bjorkhagen,2012,2896,male
2150100_bjorkhagen,2013,2931,male
2150100_bjorkhagen,2014,2940,male
2150200_enskededalen,2000,1110,male
2150200_enskededalen,2001,1112,male
2150200_enskededalen,2002,1100,male
2150200_enskededalen,2003,1097,male
2150200_enskededalen,2004,1092,male
2150200_enskededalen,2005,1054,male
2150200_enskededalen,2006,1051,male
2150200_enskededalen,2007,1102,male
2150200_enskededalen,2008,1112,male
2150200_enskededalen,2009,1127,male
